college_url,nba_url,name,college_position,college,college_height,college_weight,Year,BAMScore,Year2,BAMScore2,college_G,college_GS,college_MP,college_FG,college_FGA,college_FG%,college_2P,college_2PA,college_2P%,college_3P,college_3PA,college_3P%,college_FT,college_FTA,college_FT%,college_ORB,college_DRB,college_TRB,college_AST,college_STL,college_BLK,college_TOV,college_PF,college_PTS,college_SOS,NBA_position,NBA_height,NBA_weight,NBA_G,NBA_GS,NBA_MP,NBA_FG,NBA_FGA,NBA_FG%,NBA_2P,NBA_2PA,NBA_2P%,NBA_3P,NBA_3PA,NBA_3P%,NBA_FT,NBA_FTA,NBA_FT%,NBA_ORB,NBA_DRB,NBA_TRB,NBA_AST,NBA_STL,NBA_BLK,NBA_TOV,NBA_PF,NBA_PTS
https://www.sports-reference.com/cbb/players/jarrett-allen-1.html,https://www.basketball-reference.com/players/a/allenja01.html,Jarrett Allen,Forward,Texas,6-11,235,2017,2123,,,33,33,32.2,5.4,9.6,0.566,5.4,9.4,0.579,0,0.2,0,2.5,4.5,0.564,3,5.4,8.4,0.8,0.6,1.5,2.5,2.1,13.4,12.75,Center,6-11,243,222,175,24.3,3.9,6.4,0.609,3.9,6.1,0.63,0,0.3,0.167,2.2,3.1,0.694,2.5,5.3,7.8,1.2,0.5,1.4,1.2,2.2,10.1
https://www.sports-reference.com/cbb/players/edrice-adebayo-1.html,https://www.basketball-reference.com/players/a/adebaba01.html,Bam Adebayo,Forward,Kentucky,6-10,260,2017,2091,,,38,38,30.1,4.5,7.5,0.599,4.5,7.5,0.599,0,0,,4.1,6.2,0.653,3.1,4.9,8,0.8,0.7,1.5,1.7,2.6,13,10.49,Center and Power Forward,6-9,255,223,119,25.6,4,7.2,0.553,4,7.1,0.563,0,0.2,0.139,2.5,3.5,0.71,2.1,5.6,7.7,2.9,0.8,0.9,1.8,2.3,10.5
https://www.sports-reference.com/cbb/players/donovan-mitchell-1.html,https://www.basketball-reference.com/players/m/mitchdo01.html,Donovan Mitchell,Guard,Louisville,6-3,210,2017,2149,,,65,38,26,4.1,9.8,0.418,2.6,5.2,0.497,1.5,4.6,0.329,2,2.5,0.788,1.1,3,4.1,2.2,1.5,0.3,1.3,2.6,11.7,9.44,Shooting Guard,6-1,215,225,217,33.8,8.3,18.8,0.439,5.8,12,0.487,2.4,6.9,0.355,3.7,4.5,0.824,0.7,3.3,4.1,4,1.3,0.3,2.7,2.6,22.7
https://www.sports-reference.com/cbb/players/justin-anderson-1.html,https://www.basketball-reference.com/players/a/anderju01.html,Justin Anderson,Guard,Virginia,6-6,227,2015,2278,,,98,44,24.1,2.9,6.8,0.43,1.9,4.1,0.481,1,2.8,0.357,2,2.7,0.752,0.8,2.7,3.5,1.8,0.6,0.9,1.3,1.4,8.9,6.64,Small Forward,6-6,230,226,24,13.1,1.8,4.5,0.413,1.2,2.3,0.522,0.6,2.2,0.296,0.9,1.2,0.774,0.6,1.9,2.5,0.7,0.4,0.3,0.6,1.2,5.2
https://www.sports-reference.com/cbb/players/terrence-jones-1.html,https://www.basketball-reference.com/players/j/joneste01.html,Terrence Jones,Forward,Kentucky,6-9,252,2012,1986,,,76,69,30.4,5,10.8,0.467,4.5,9.1,0.493,0.6,1.7,0.328,3.4,5.3,0.638,2.5,5.5,8,1.5,1.2,1.8,1.8,2.4,14,8.42,Power Forward,6-9,252,234,118,23.8,4.2,8.4,0.501,3.8,7.1,0.539,0.4,1.3,0.297,1.6,2.5,0.621,1.7,4,5.7,1,0.6,1.2,0.9,1.7,10.4
https://www.sports-reference.com/cbb/players/isaiah-canaan-1.html,https://www.basketball-reference.com/players/c/canaais01.html,Isaiah Canaan,Guard,Murray State,6-1,195,2013,2250,,,132,83,29.4,4.8,10.7,0.45,2.5,5.2,0.483,2.3,5.5,0.419,3.6,4.5,0.803,0.6,2.2,2.8,2.9,1.2,0.1,2.4,1.8,15.5,-3.56,Point Guard and Shooting Guard,6-0,201,235,77,20.4,2.6,7.1,0.371,1.1,2.6,0.404,1.6,4.4,0.351,1.3,1.6,0.836,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.5,8.1
https://www.sports-reference.com/cbb/players/jeff-pendergraph-1.html,https://www.basketball-reference.com/players/p/pendeje02.html,Jeff Ayres,Forward,Arizona State,6-10,240,2009,2130,,,126,120,30.2,4.8,8.4,0.58,4.8,8.3,0.585,0,0.1,0,2.9,3.8,0.764,2.7,4.8,7.5,0.8,0.5,1,1.8,3.1,12.6,7.31,Center and Power Forward,6-9,240,237,15,9.8,1.2,2.2,0.553,1.2,2.2,0.554,0,0,0.4,0.5,0.6,0.776,0.8,1.8,2.7,0.4,0.2,0.3,0.6,1.5,2.9
https://www.sports-reference.com/cbb/players/larry-sanders-1.html,https://www.basketball-reference.com/players/s/sandela01.html,Larry Sanders,Forward,VCU,6-10,235,2010,1946,,,101,82,23.5,4.1,7.9,0.52,4.1,7.7,0.526,0,0.2,,2.1,3.6,0.577,2.5,5.2,7.7,0.5,0.6,2.7,1.5,3.1,10.3,-0.69,Center and Power Forward,6-11,235,238,113,19.5,2.8,5.9,0.48,2.8,5.8,0.481,0,0,0,0.8,1.4,0.553,2,3.7,5.7,0.7,0.6,1.8,0.9,2.8,6.4
,https://www.basketball-reference.com/players/e/exumda01.html,Dante Exum,,,,,2014,2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point Guard and Shooting Guard,6-5,214,239,69,18.5,2.1,5.1,0.407,1.4,2.9,0.484,0.7,2.2,0.308,0.8,1.1,0.766,0.4,1.4,1.8,2.1,0.4,0.2,1.3,1.8,5.7
https://www.sports-reference.com/cbb/players/jimmer-fredette-1.html,https://www.basketball-reference.com/players/f/fredeji01.html,Jimmer Fredette,Guard,BYU,6-2,195,2011,2233,,,139,102,29.6,6,13.3,0.455,3.9,7.8,0.497,2.1,5.4,0.394,4.5,5.1,0.882,0.5,2.1,2.6,3.7,1.2,0.1,2.5,1.2,18.7,3.56,Point Guard and Shooting Guard,6-2,195,241,7,13.3,2.2,5.3,0.409,1.4,3.2,0.434,0.8,2.2,0.372,0.8,0.9,0.879,0.2,0.8,1,1.4,0.4,0,0.9,0.9,6
https://www.sports-reference.com/cbb/players/malcolm-brogdon-1.html,https://www.basketball-reference.com/players/b/brogdma01.html,Malcolm Brogdon,Guard,Virginia,6-5,217,2016,2236,,,136,109,30.6,4.4,10.3,0.43,3.1,6.6,0.466,1.4,3.7,0.365,3.1,3.5,0.876,0.6,3.5,4.1,2.5,0.9,0.2,1.5,1.8,13.3,7.76,Point Guard and Shooting Guard,6-5,229,241,166,28.7,5.1,10.9,0.471,3.8,7.5,0.51,1.3,3.4,0.385,2,2.3,0.894,0.8,3.1,3.8,4.4,0.9,0.2,1.7,1.9,13.6
https://www.sports-reference.com/cbb/players/james-anderson-3.html,https://www.basketball-reference.com/players/a/anderja01.html,James Anderson,Guard,Oklahoma State,6-6,210,2010,2121,,,101,99,32.8,5.8,12.6,0.46,3.5,6.6,0.536,2.2,5.9,0.375,4.2,5.2,0.797,1.9,3.1,5.1,1.6,1.1,0.6,2.1,2.1,17.9,7.36,Small Forward and Shooting Guard,6-6,213,247,83,17.5,2.1,5.2,0.411,1.3,2.7,0.495,0.8,2.5,0.321,0.7,0.9,0.755,0.4,1.8,2.3,1.2,0.5,0.2,0.9,1.2,5.8
https://www.sports-reference.com/cbb/players/sam-young-1.html,https://www.basketball-reference.com/players/y/youngsa01.html,Sam Young,Forward,Pitt,6-6,220,2009,2045,,,143,78,25.5,5,10.1,0.498,4.2,7.8,0.539,0.8,2.3,0.356,2.4,3.4,0.692,1.8,3.2,5,1,0.8,0.8,1.9,1.7,13.2,8,Small Forward and Shooting Guard,6-6,220,249,52,15.9,2.2,5.1,0.442,2.1,4.4,0.468,0.2,0.7,0.28,1.1,1.4,0.742,0.7,1.6,2.3,0.7,0.5,0.2,0.8,1.2,5.8
https://www.sports-reference.com/cbb/players/darius-miller-1.html,https://www.basketball-reference.com/players/m/milleda01.html,Darius Miller,Guard,Kentucky,6-8,225,2012,2151,,,152,82,24.9,2.9,6.5,0.448,1.8,3.5,0.509,1.2,3,0.379,1.2,1.5,0.815,1,2.2,3.2,1.8,0.8,0.7,1.4,2.3,8.2,7.12,Small Forward,6-6,225,253,28,20.4,2.1,4.9,0.418,0.8,1.6,0.495,1.3,3.4,0.382,0.6,0.7,0.83,0.2,1.5,1.7,1.4,0.4,0.2,0.6,2,6
https://www.sports-reference.com/cbb/players/dorian-finney-smith-1.html,https://www.basketball-reference.com/players/f/finnedo01.html,Dorian Finney-Smith,Forward,Virginia Tech and Florida,6-8,218,2016,2169,,,134,91,28.6,3.6,8.7,0.411,2.2,4.9,0.449,1.4,3.8,0.362,2.1,3.2,0.657,2.6,4.5,7.1,1.9,0.8,0.7,1.8,2.4,10.7,8.4,Power Forward and Small Forward,6-7,220,254,142,24.4,2.5,5.9,0.426,1.5,2.7,0.54,1.1,3.2,0.33,0.8,1.1,0.725,1.4,2.9,4.3,1.2,0.7,0.4,0.8,2.1,6.9
,https://www.basketball-reference.com/players/m/makerth01.html,Thon Maker,,,,,2016,2147,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center and Power Forward,7-0,221,255,65,13.9,1.6,3.8,0.433,1.1,2.2,0.506,0.5,1.5,0.329,0.9,1.3,0.673,0.8,2,2.8,0.6,0.4,0.7,0.5,1.8,4.7
https://www.sports-reference.com/cbb/players/shane-larkin-1.html,https://www.basketball-reference.com/players/l/larkish01.html,Shane Larkin,Guard,Miami (FL),5-11,176,2013,2322,,,68,54,31.3,3.8,8.6,0.438,2.3,4.6,0.491,1.5,4,0.375,2.2,2.7,0.808,0.5,2.7,3.2,3.6,1.8,0.1,2.1,1.6,11.2,7.03,Point Guard,5-11,175,256,41,19.1,2.1,5,0.422,1.7,3.7,0.454,0.5,1.4,0.336,0.8,1,0.777,0.3,1.6,1.9,2.9,0.9,0.1,1.2,1.5,5.5
https://www.sports-reference.com/cbb/players/marquese-chriss-1.html,https://www.basketball-reference.com/players/c/chrisma01.html,Marquese Chriss,Forward,Washington,6-9,225,2016,2124,,,34,34,24.9,5.3,9.9,0.53,4.6,8.2,0.568,0.6,1.8,0.35,2.6,3.8,0.682,2.5,2.9,5.4,0.8,0.9,1.6,2,4.1,13.7,8.12,Power Forward,6-9,240,256,147,19.4,3,6.5,0.456,2.4,4.5,0.532,0.6,2.1,0.29,1.4,2.1,0.669,1.3,3.6,4.9,1.1,0.7,0.8,1.3,2.6,8
https://www.sports-reference.com/cbb/players/taurean-prince-1.html,https://www.basketball-reference.com/players/p/princta02.html,Taurean Prince,Forward,Baylor,6-7,215,2016,2231,,,129,42,20.2,3.6,7.9,0.46,2.6,5.2,0.504,1,2.7,0.376,2,2.8,0.718,1.6,2.7,4.2,1.1,0.9,0.5,1.7,2.1,10.2,9.08,Small Forward,6-7,218,260,200,26.4,4.1,10,0.412,2.3,5,0.459,1.8,5,0.366,1.5,1.8,0.818,0.6,3.8,4.3,1.9,0.9,0.4,1.8,2.2,11.6
https://www.sports-reference.com/cbb/players/earl-clark-1.html,https://www.basketball-reference.com/players/c/clarkea01.html,Earl Clark,Forward,Louisville,6-9,225,2009,2104,,,104,63,26.7,4,8.6,0.467,3.5,6.8,0.512,0.5,1.8,0.298,2,3.2,0.64,2.1,4.9,7,1.7,0.9,1.2,2.1,1.7,10.6,8.03,Power Forward and Small Forward,6-10,225,261,54,13.9,1.7,4.3,0.403,1.4,3.4,0.424,0.3,1,0.328,0.6,0.9,0.664,0.7,2.2,3,0.5,0.3,0.5,0.7,1.2,4.4
https://www.sports-reference.com/cbb/players/aj-price-1.html,https://www.basketball-reference.com/players/p/priceaj01.html,A.J. Price,Guard,UConn,6-2,181,2009,2103,,,99,91,29.4,4.3,10.5,0.413,2.7,6.1,0.447,1.6,4.4,0.365,2.7,3.7,0.722,0.8,2.6,3.4,4.7,1.1,0.1,2.4,1.4,13,7.14,Point Guard and Shooting Guard,6-2,181,261,25,15.1,2.1,5.5,0.38,1.3,2.9,0.439,0.8,2.6,0.316,0.8,1.1,0.742,0.3,1.2,1.4,2.2,0.5,0,0.9,0.9,5.8
https://www.sports-reference.com/cbb/players/hollis-thompson-1.html,https://www.basketball-reference.com/players/t/thompho01.html,Hollis Thompson,Forward,Georgetown,6-8,212,2012,2045,,,99,57,24.6,3.1,6.5,0.478,1.8,3.6,0.508,1.3,2.9,0.44,1.2,1.7,0.676,1.1,3,4.1,1.1,0.8,0.4,1.1,2.3,8.7,9.21,Small Forward and Shooting Guard,6-8,206,265,90,24.2,2.8,6.8,0.413,1.4,3.2,0.444,1.4,3.6,0.386,0.8,1.1,0.707,0.8,2.4,3.1,1.1,0.6,0.3,0.8,2,7.7
https://www.sports-reference.com/cbb/players/eric-maynor-1.html,https://www.basketball-reference.com/players/m/maynoer01.html,Eric Maynor,Guard,VCU,6-2,175,2009,2160,,,130,104,30.7,5,11.2,0.449,3.9,8.3,0.477,1.1,3,0.37,3.9,4.9,0.791,0.5,2.9,3.4,5.2,1.3,0.2,2.4,2,15,-0.76,Point Guard and Shooting Guard,6-3,175,267,2,14.6,1.6,4.2,0.392,1.2,3,0.409,0.4,1.2,0.35,0.6,0.8,0.721,0.3,1.1,1.3,2.8,0.4,0.1,1.1,1.1,4.3
https://www.sports-reference.com/cbb/players/jared-sullinger-1.html,https://www.basketball-reference.com/players/s/sullija01.html,Jared Sullinger,Forward,Ohio State,6-9,265,2012,1867,,,74,72,31,6.1,11.5,0.53,5.8,10.8,0.541,0.3,0.7,0.365,4.9,6.7,0.733,3.3,6.4,9.7,1.2,1.1,0.8,1.8,2.7,17.3,8.73,Power Forward,6-9,260,269,172,24.3,4.4,10,0.436,3.8,8.1,0.476,0.5,1.9,0.272,1.5,2.1,0.723,2.5,4.9,7.5,1.8,0.7,0.6,1.2,2.9,10.8
https://www.sports-reference.com/cbb/players/richaun-holmes-1.html,https://www.basketball-reference.com/players/h/holmeri01.html,Richaun Holmes,Forward,Bowling Green State,6-8,245,2015,2088,,,95,63,26.5,4.2,7.7,0.554,3.9,6.8,0.58,0.3,0.9,0.353,2.7,3.8,0.697,2.6,4.2,6.9,0.7,0.8,2.6,1.5,2.5,11.5,-1.07,Center and Power Forward,6-10,235,270,62,18.8,3.4,5.9,0.583,3.3,5.3,0.618,0.1,0.6,0.257,1.4,1.9,0.724,1.7,3.3,5,0.9,0.6,1,0.8,2.5,8.4
https://www.sports-reference.com/cbb/players/delon-wright-1.html,https://www.basketball-reference.com/players/w/wrighde01.html,Delon Wright,Guard,Utah,6-5,178,2015,2028,,,68,68,34.8,5,9.3,0.535,4.4,7.5,0.594,0.6,1.9,0.299,4.5,5.5,0.814,1.1,4.7,5.8,5.2,2.3,1.1,2.2,1.6,15,6.82,Point Guard and Shooting Guard,6-5,185,271,23,19.8,2.6,5.9,0.45,2,4.1,0.497,0.6,1.8,0.342,1.3,1.7,0.79,0.8,2.3,3.1,2.9,1,0.4,1,1.2,7.3
https://www.sports-reference.com/cbb/players/pascal-siakam-1.html,https://www.basketball-reference.com/players/s/siakapa01.html,Pascal Siakam,Forward,New Mexico State,6-9,230,2016,2134,,,68,61,32.7,6.5,11.8,0.551,6.4,11.5,0.559,0,0.3,0.176,3.5,5,0.711,3.6,6.1,9.7,1.5,0.9,2,1.9,2.6,16.6,-3.6,Power Forward,6-9,230,276,182,26.1,5,10,0.5,4.1,7.4,0.558,0.9,2.6,0.334,2,2.6,0.764,1.2,4.4,5.6,2.3,0.8,0.7,1.5,2.5,12.8
https://www.sports-reference.com/cbb/players/shabazz-muhammad-1.html,https://www.basketball-reference.com/players/m/muhamsh01.html,Shabazz Muhammad,Guard,UCLA,6-6,225,2013,2180,,,32,30,30.8,6.3,14.3,0.443,5.1,10.9,0.463,1.3,3.3,0.377,4,5.6,0.711,2.7,2.5,5.2,0.8,0.7,0.1,1.6,1.7,17.9,7.82,Small Forward and Shooting Guard,6-6,223,278,16,17.2,3.4,7.2,0.473,2.9,5.8,0.51,0.4,1.4,0.319,1.8,2.4,0.751,1.1,1.7,2.8,0.5,0.3,0.1,0.7,1,9
https://www.sports-reference.com/cbb/players/glenn-robinson-2.html,https://www.basketball-reference.com/players/r/robingl02.html,Glenn Robinson,Forward,Michigan,6-6,220,2014,2238,,,76,76,33,4.6,8.8,0.525,3.9,6.4,0.603,0.7,2.4,0.313,2.1,2.9,0.718,1.8,3.1,4.9,1.1,1,0.3,1,1.3,12,9.85,Small Forward and Shooting Guard,6-6,222,281,103,17.5,2.3,5,0.459,1.7,3.3,0.503,0.6,1.7,0.373,0.8,1,0.768,0.7,1.9,2.6,0.8,0.5,0.2,0.5,0.9,6
https://www.sports-reference.com/cbb/players/jordan-crawford-1.html,https://www.basketball-reference.com/players/c/crawfjo02.html,Jordan Crawford,Guard,Indiana and Xavier,6-4,195,2010,1921,,,65,42,29.3,5.6,12.4,0.455,4,8,0.494,1.7,4.4,0.384,2.6,3.3,0.765,1,3.1,4.1,2.6,1.2,0.2,2.2,1.6,15.5,6.01,Point Guard and Shooting Guard,6-4,195,281,99,24.4,4.6,11.1,0.411,3.4,7.4,0.458,1.2,3.7,0.317,1.9,2.3,0.826,0.5,2,2.5,3.1,0.7,0.1,1.9,1.6,12.2
https://www.sports-reference.com/cbb/players/pat-connaughton-1.html,https://www.basketball-reference.com/players/c/connapa01.html,Pat Connaughton,Guard,Notre Dame,6-5,218,2015,2262,,,139,123,32.3,3.7,8.2,0.45,1.8,3.2,0.549,1.9,5,0.386,1.2,1.5,0.777,1,4.9,5.9,1.8,0.7,0.5,1,1.7,10.5,6.88,Shooting Guard,6-5,209,283,12,15.7,1.8,4.1,0.443,1.1,1.9,0.56,0.8,2.2,0.344,0.4,0.5,0.79,0.6,2.2,2.8,1.3,0.3,0.3,0.5,1.1,4.8
https://www.sports-reference.com/cbb/players/andrew-nicholson-1.html,https://www.basketball-reference.com/players/n/nichoan01.html,Andrew Nicholson,Forward,St. Bonaventure,6-9,240,2012,1957,,,123,118,29.9,6.6,11.4,0.575,6.3,10.8,0.586,0.2,0.6,,3.7,5.1,0.72,2.2,5,7.2,0.7,0.5,2,2.4,3,17.1,1.35,Power Forward,6-9,250,285,36,14.3,2.5,5.3,0.467,2.2,4.4,0.498,0.3,1,0.321,0.7,0.9,0.773,0.7,2.3,3,0.4,0.3,0.3,0.7,1.6,6
https://www.sports-reference.com/cbb/players/austin-daye-1.html,https://www.basketball-reference.com/players/d/dayeau01.html,Austin Daye,Forward,Gonzaga,6-11,200,2009,1898,,,67,34,22.5,4.1,8.6,0.477,3.2,6.4,0.495,0.9,2.2,0.422,2.5,3.1,0.79,0.9,4.9,5.8,1,0.7,1.9,1.9,2.6,11.6,2.85,Small Forward,6-11,220,293,29,14.1,1.9,4.8,0.402,1.3,3,0.433,0.6,1.8,0.351,0.7,0.9,0.778,0.5,2.1,2.6,0.7,0.4,0.4,0.7,1.6,5.2
https://www.sports-reference.com/cbb/players/rondae-hollis-jefferson-1.html,https://www.basketball-reference.com/players/h/holliro01.html,Rondae Hollis-Jefferson,Forward,Arizona,6-7,215,2015,2204,,,76,31,27,3.4,6.9,0.496,3.3,6.4,0.52,0.1,0.5,0.205,3.3,4.7,0.697,2.1,4.1,6.3,1.5,0.9,0.9,1.4,2.4,10.2,8.23,Small Forward,6-6,217,294,153,22.6,3.4,7.6,0.448,3.2,6.8,0.472,0.1,0.7,0.213,2.4,3.2,0.738,1.5,4.2,5.6,1.9,0.9,0.5,1.3,2.1,9.3
https://www.sports-reference.com/cbb/players/reggie-bullock-2.html,https://www.basketball-reference.com/players/b/bullore01.html,Reggie Bullock,Guard,UNC,6-7,205,2013,2100,,,100,53,24.6,3.6,8.2,0.439,1.7,3.3,0.517,1.9,4.9,0.387,0.9,1.2,0.72,1.6,3.4,5,1.7,0.9,0.2,0.9,1.2,9.9,8.41,Small Forward and Shooting Guard,6-6,205,301,138,19.7,2.5,5.9,0.43,1.2,2.5,0.491,1.3,3.4,0.385,0.5,0.6,0.826,0.3,1.8,2.1,1.1,0.5,0.1,0.6,1.1,6.9
https://www.sports-reference.com/cbb/players/andre-roberson-1.html,https://www.basketball-reference.com/players/r/roberan03.html,Andre Roberson,Forward,Colorado,6-7,210,2013,2140,,,105,65,28.3,3.6,7.1,0.516,3.2,5.7,0.555,0.5,1.4,0.35,1.9,3.2,0.582,2.9,7,10,1.1,1.6,1.4,1.7,2.6,9.6,6.43,Small Forward and Shooting Guard,6-7,210,302,269,22.3,1.9,4,0.477,1.5,2.5,0.604,0.4,1.4,0.255,0.4,0.9,0.468,1.2,2.8,4,0.9,0.9,0.7,0.6,2.2,4.6
https://www.sports-reference.com/cbb/players/norman-powell-1.html,https://www.basketball-reference.com/players/p/powelno01.html,Norman Powell,Guard,UCLA,6-4,215,2015,2219,,,141,83,25.2,3.6,7.7,0.461,2.8,5.2,0.533,0.8,2.5,0.314,1.8,2.5,0.746,0.4,2.6,3,1.5,1.1,0.4,1.3,2,9.8,7.25,Shooting Guard,6-3,215,307,89,18.8,3.1,6.9,0.457,2.1,4,0.527,1,2.9,0.361,1.3,1.6,0.818,0.3,2.1,2.4,1.3,0.7,0.2,1,1.6,8.6
https://www.sports-reference.com/cbb/players/tyus-jones-1.html,https://www.basketball-reference.com/players/j/jonesty01.html,Tyus Jones,Guard,Duke,6-1,190,2015,2070,,,39,39,33.9,3.5,8.3,0.417,2.3,5.1,0.44,1.2,3.2,0.379,3.7,4.2,0.889,0.5,3,3.5,5.6,1.5,0.1,1.9,1.2,11.8,9.87,Point Guard,6-0,196,312,40,18,2.1,4.9,0.431,1.6,3.3,0.472,0.6,1.6,0.345,0.7,0.9,0.803,0.2,1.3,1.5,3.6,1,0.1,0.7,1,5.6
https://www.sports-reference.com/cbb/players/thomas-robinson-2.html,https://www.basketball-reference.com/players/r/robinth01.html,Thomas Robinson,Forward,Kansas,6-9,237,2012,2195,,,105,42,18.7,3.8,7.2,0.525,3.7,7,0.525,0.1,0.1,,2.2,3.6,0.606,2.1,5.2,7.3,1,0.6,0.7,1.6,2.1,9.8,8.6,Power Forward,6-10,237,313,12,13.4,2,4.3,0.47,2,4.3,0.472,0,0,0,0.8,1.6,0.505,1.7,3.1,4.8,0.6,0.5,0.4,1,1.7,4.9
https://www.sports-reference.com/cbb/players/bobby-portis-1.html,https://www.basketball-reference.com/players/p/portibo01.html,Bobby Portis,Forward,Arkansas,6-11,242,2015,1972,,,70,70,28.5,5.9,11.2,0.526,5.5,10.3,0.54,0.3,0.9,0.365,2.9,3.9,0.737,3.1,4.7,7.9,1.3,1.1,1.5,1.4,2,15,6.18,Center and Power Forward,6-10,250,315,54,20.4,4.1,9,0.456,3.3,6.6,0.49,0.9,2.4,0.36,1.1,1.5,0.754,1.7,4.2,5.9,1.2,0.5,0.3,1.1,1.8,10.2
https://www.sports-reference.com/cbb/players/larry-nance-2.html,https://www.basketball-reference.com/players/n/nancela02.html,Larry Nance,Forward,Wyoming,6-8,235,2015,2220,,,123,89,29.5,4.1,8,0.521,3.9,7,0.551,0.3,1,0.308,2.7,3.5,0.771,1.5,5.1,6.6,1.4,1.1,1.1,1.6,2.3,11.3,2.08,Center and Power Forward,6-7,245,315,96,23.5,3.4,6.3,0.537,3.1,5.3,0.578,0.3,1,0.324,1,1.5,0.695,2.1,4.6,6.6,1.8,1.2,0.5,1,2.3,8.1
https://www.sports-reference.com/cbb/players/tj-warren-1.html,https://www.basketball-reference.com/players/w/warretj01.html,T.J. Warren,Forward,NC State,6-8,233,2014,2133,,,70,49,31.2,7.5,13.6,0.555,6.9,11.5,0.598,0.6,2,0.315,2.8,4.3,0.654,2.7,3,5.7,1,1.5,0.5,1.7,2.5,18.5,7.31,Small Forward,6-8,220,328,232,28.8,6.4,12.6,0.507,5.6,10.5,0.535,0.8,2.1,0.361,1.9,2.5,0.779,1.4,2.8,4.1,1.2,1,0.5,1,2.4,15.5
https://www.sports-reference.com/cbb/players/joe-harris--1.html,https://www.basketball-reference.com/players/h/harrijo01.html,Joe Harris,Guard,Virginia,6-6,225,2014,2143,,,135,128,30.3,4.2,9.5,0.445,2.3,4.7,0.484,1.9,4.8,0.407,2.2,3.1,0.722,0.9,2.9,3.8,1.9,0.9,0.4,1.6,2.3,12.6,5.72,Small Forward and Shooting Guard,6-6,220,331,171,24.3,3.8,8,0.479,1.9,3.6,0.543,1.9,4.4,0.426,0.9,1.2,0.779,0.6,2.6,3.1,1.6,0.5,0.2,1.2,2,10.4
https://www.sports-reference.com/cbb/players/noah-vonleh-1.html,https://www.basketball-reference.com/players/v/vonleno01.html,Noah Vonleh,Forward,Indiana,6-10,240,2014,2097,,,30,29,26.5,3.8,7.2,0.523,3.2,6.1,0.53,0.5,1.1,0.485,3.2,4.5,0.716,2.4,6.6,9,0.6,0.9,1.4,2.1,2.7,11.3,6.64,Center and Power Forward,6-10,257,335,171,16.9,1.9,4.1,0.46,1.6,3.3,0.501,0.3,0.9,0.31,0.9,1.2,0.691,1.4,3.8,5.2,0.8,0.4,0.4,0.8,1.8,5
https://www.sports-reference.com/cbb/players/nik-stauskas-1.html,https://www.basketball-reference.com/players/s/stausni01.html,Nik Stauskas,Guard,Michigan,6-6,205,2014,2191,,,75,69,32.9,4.3,9.2,0.467,2,4,0.5,2.3,5.2,0.441,3.2,3.9,0.832,0.5,2.5,2.9,2.3,0.6,0.3,1.5,1,14.1,9.85,Shooting Guard,6-6,205,335,63,19.9,2.3,5.9,0.389,1.1,2.5,0.436,1.2,3.3,0.353,1,1.3,0.814,0.2,1.8,2.1,1.5,0.4,0.2,1,1.3,6.8
https://www.sports-reference.com/cbb/players/terry-rozier-1.html,https://www.basketball-reference.com/players/r/roziete01.html,Terry Rozier,Guard,Louisville,6-1,190,2015,2255,,,73,45,26.8,4.2,10.3,0.408,3.1,6.8,0.447,1.2,3.5,0.331,2.4,3.1,0.772,1,3.3,4.3,2.4,1.5,0.1,1.4,1.6,12,6.89,Point Guard,6-1,190,335,93,22.7,3.4,8.7,0.394,1.9,4.6,0.415,1.5,4.1,0.371,1.2,1.5,0.813,0.6,3.1,3.7,2.7,0.8,0.2,1.1,1.3,9.6
https://www.sports-reference.com/cbb/players/quincy-acy-1.html,https://www.basketball-reference.com/players/a/acyqu01.html,Quincy Acy,Forward,Baylor,6-7,235,2012,2215,,,139,66,25.1,3.6,6,0.602,3.6,6,0.604,0,0.1,,2.5,3.6,0.708,2.2,3.8,6,0.6,0.7,1.3,1.5,2.6,9.8,7.2,Power Forward and Small Forward,6-7,240,337,60,16,1.7,3.9,0.444,1.2,2.3,0.506,0.5,1.6,0.35,0.9,1.1,0.759,0.9,2.6,3.5,0.6,0.4,0.4,0.6,2,4.9
https://www.sports-reference.com/cbb/players/cole-aldrich-1.html,https://www.basketball-reference.com/players/a/aldrico01.html,Cole Aldrich,Center,Kansas,6-11,245,2010,1939,,,111,71,21,3.5,6.1,0.574,3.5,6.1,0.574,0,0,,2.3,3.2,0.729,2.3,5.5,7.7,0.6,0.5,2.3,1.2,2.1,9.4,8.12,Center,6-11,250,339,23,10,1.3,2.4,0.527,1.3,2.4,0.527,0,0,,0.5,0.7,0.738,1,2.4,3.3,0.5,0.4,0.7,0.6,1.5,3.1
